estacion,zona,timestamp,NO2,O3,PM10,PM2.5
Arturo Soria,3,2017-10-18 00:00:00,15,42,NA,NA
Arturo Soria,3,2017-10-18 01:00:00,14,40,NA,NA
Arturo Soria,3,2017-10-18 02:00:00,15,39,NA,NA
Arturo Soria,3,2017-10-18 03:00:00,12,51,NA,NA
Arturo Soria,3,2017-10-18 04:00:00,16,36,NA,NA
Arturo Soria,3,2017-10-18 05:00:00,28,20,NA,NA
Arturo Soria,3,2017-10-18 06:00:00,52,23,NA,NA
Arturo Soria,3,2017-10-18 07:00:00,82,13,NA,NA
Arturo Soria,3,2017-10-18 08:00:00,82,15,NA,NA
Arturo Soria,3,2017-10-18 09:00:00,61,26,NA,NA
Arturo Soria,3,2017-10-18 10:00:00,48,43,NA,NA
Arturo Soria,3,2017-10-18 11:00:00,50,32,NA,NA
Arturo Soria,3,2017-10-18 12:00:00,44,34,NA,NA
Arturo Soria,3,2017-10-18 13:00:00,37,47,NA,NA
Arturo Soria,3,2017-10-18 14:00:00,38,49,NA,NA
Arturo Soria,3,2017-10-18 15:00:00,42,37,NA,NA
Arturo Soria,3,2017-10-18 16:00:00,42,34,NA,NA
Arturo Soria,3,2017-10-18 17:00:00,37,48,NA,NA
Arturo Soria,3,2017-10-18 18:00:00,64,22,NA,NA
Arturo Soria,3,2017-10-18 19:00:00,69,18,NA,NA
Arturo Soria,3,2017-10-18 20:00:00,74,10,NA,NA
Arturo Soria,3,2017-10-18 21:00:00,40,37,NA,NA
Arturo Soria,3,2017-10-18 22:00:00,47,31,NA,NA
Arturo Soria,3,2017-10-18 23:00:00,52,11,NA,NA
Arturo Soria,3,2017-10-19 00:00:00,56,5,NA,NA
Arturo Soria,3,2017-10-19 01:00:00,57,4,NA,NA
Arturo Soria,3,2017-10-19 02:00:00,53,4,NA,NA
Arturo Soria,3,2017-10-19 03:00:00,54,6,NA,NA
Arturo Soria,3,2017-10-19 04:00:00,49,4,NA,NA
Arturo Soria,3,2017-10-19 05:00:00,49,5,NA,NA
Arturo Soria,3,2017-10-19 06:00:00,56,4,NA,NA
Arturo Soria,3,2017-10-19 07:00:00,66,5,NA,NA
Arturo Soria,3,2017-10-19 08:00:00,69,5,NA,NA
Arturo Soria,3,2017-10-19 09:00:00,74,8,NA,NA
Arturo Soria,3,2017-10-19 10:00:00,70,17,NA,NA
Arturo Soria,3,2017-10-19 11:00:00,46,36,NA,NA
Arturo Soria,3,2017-10-19 12:00:00,48,40,NA,NA
Arturo Soria,3,2017-10-19 13:00:00,41,49,NA,NA
Arturo Soria,3,2017-10-19 14:00:00,28,63,NA,NA
Arturo Soria,3,2017-10-19 15:00:00,24,70,NA,NA
Arturo Soria,3,2017-10-19 16:00:00,31,65,NA,NA
Arturo Soria,3,2017-10-19 17:00:00,42,55,NA,NA
Arturo Soria,3,2017-10-19 18:00:00,53,44,NA,NA
Arturo Soria,3,2017-10-19 19:00:00,71,28,NA,NA
Arturo Soria,3,2017-10-19 20:00:00,61,31,NA,NA
Arturo Soria,3,2017-10-19 21:00:00,43,41,NA,NA
Arturo Soria,3,2017-10-19 22:00:00,26,50,NA,NA
Arturo Soria,3,2017-10-19 23:00:00,22,49,NA,NA
Arturo Soria,3,2017-10-20 00:00:00,23,47,NA,NA
Arturo Soria,3,2017-10-20 01:00:00,17,49,NA,NA
Arturo Soria,3,2017-10-20 02:00:00,35,28,NA,NA
Arturo Soria,3,2017-10-20 03:00:00,50,14,NA,NA
Arturo Soria,3,2017-10-20 04:00:00,29,36,NA,NA
Arturo Soria,3,2017-10-20 05:00:00,41,27,NA,NA
Arturo Soria,3,2017-10-20 06:00:00,81,4,NA,NA
Arturo Soria,3,2017-10-20 07:00:00,80,5,NA,NA
Arturo Soria,3,2017-10-20 08:00:00,79,7,NA,NA
Arturo Soria,3,2017-10-20 09:00:00,81,10,NA,NA
Arturo Soria,3,2017-10-20 10:00:00,75,16,NA,NA
Arturo Soria,3,2017-10-20 11:00:00,59,26,NA,NA
Arturo Soria,3,2017-10-20 12:00:00,41,35,NA,NA
Arturo Soria,3,2017-10-20 13:00:00,35,42,NA,NA
Arturo Soria,3,2017-10-20 14:00:00,34,54,NA,NA
Arturo Soria,3,2017-10-20 15:00:00,38,50,NA,NA
Arturo Soria,3,2017-10-20 16:00:00,38,49,NA,NA
Arturo Soria,3,2017-10-20 17:00:00,49,45,NA,NA
Arturo Soria,3,2017-10-20 18:00:00,67,31,NA,NA
Arturo Soria,3,2017-10-20 19:00:00,91,10,NA,NA
Arturo Soria,3,2017-10-20 20:00:00,99,6,NA,NA
Arturo Soria,3,2017-10-20 21:00:00,76,12,NA,NA
Arturo Soria,3,2017-10-20 22:00:00,51,23,NA,NA
Arturo Soria,3,2017-10-20 23:00:00,42,26,NA,NA
Arturo Soria,3,2017-10-21 00:00:00,43,21,NA,NA
Arturo Soria,3,2017-10-21 01:00:00,44,15,NA,NA
Arturo Soria,3,2017-10-21 02:00:00,46,8,NA,NA
Arturo Soria,3,2017-10-21 03:00:00,49,6,NA,NA
Arturo Soria,3,2017-10-21 04:00:00,43,6,NA,NA
Arturo Soria,3,2017-10-21 05:00:00,43,5,NA,NA
Arturo Soria,3,2017-10-21 06:00:00,41,6,NA,NA
Arturo Soria,3,2017-10-21 07:00:00,41,5,NA,NA
Arturo Soria,3,2017-10-21 08:00:00,41,8,NA,NA
Arturo Soria,3,2017-10-21 09:00:00,46,10,NA,NA
Arturo Soria,3,2017-10-21 10:00:00,33,19,NA,NA
Arturo Soria,3,2017-10-21 11:00:00,23,31,NA,NA
Arturo Soria,3,2017-10-21 12:00:00,26,37,NA,NA
Arturo Soria,3,2017-10-21 13:00:00,20,48,NA,NA
Arturo Soria,3,2017-10-21 14:00:00,16,53,NA,NA
Arturo Soria,3,2017-10-21 15:00:00,17,52,NA,NA
Arturo Soria,3,2017-10-21 16:00:00,22,53,NA,NA
Arturo Soria,3,2017-10-21 17:00:00,28,52,NA,NA
Arturo Soria,3,2017-10-21 18:00:00,30,50,NA,NA
Arturo Soria,3,2017-10-21 19:00:00,31,51,NA,NA
Arturo Soria,3,2017-10-21 20:00:00,39,46,NA,NA
Arturo Soria,3,2017-10-21 21:00:00,39,35,NA,NA
Arturo Soria,3,2017-10-21 22:00:00,27,51,NA,NA
Arturo Soria,3,2017-10-21 23:00:00,20,55,NA,NA
Arturo Soria,3,2017-10-22 00:00:00,38,40,NA,NA
Arturo Soria,3,2017-10-22 01:00:00,32,43,NA,NA
Arturo Soria,3,2017-10-22 02:00:00,32,38,NA,NA
Arturo Soria,3,2017-10-22 03:00:00,24,41,NA,NA
Arturo Soria,3,2017-10-22 04:00:00,16,49,NA,NA
Arturo Soria,3,2017-10-22 05:00:00,17,46,NA,NA
Arturo Soria,3,2017-10-22 06:00:00,18,45,NA,NA
Arturo Soria,3,2017-10-22 07:00:00,19,42,NA,NA
Arturo Soria,3,2017-10-22 08:00:00,17,45,NA,NA
Arturo Soria,3,2017-10-22 09:00:00,17,47,NA,NA
Arturo Soria,3,2017-10-22 10:00:00,19,51,NA,NA
Arturo Soria,3,2017-10-22 11:00:00,19,56,NA,NA
Arturo Soria,3,2017-10-22 12:00:00,17,67,NA,NA
Arturo Soria,3,2017-10-22 13:00:00,11,81,NA,NA
Arturo Soria,3,2017-10-22 14:00:00,12,84,NA,NA
Arturo Soria,3,2017-10-22 15:00:00,12,86,NA,NA
Arturo Soria,3,2017-10-22 16:00:00,17,81,NA,NA
Arturo Soria,3,2017-10-22 17:00:00,30,67,NA,NA
Arturo Soria,3,2017-10-22 18:00:00,60,40,NA,NA
Arturo Soria,3,2017-10-22 19:00:00,102,11,NA,NA
Arturo Soria,3,2017-10-22 20:00:00,95,8,NA,NA
Arturo Soria,3,2017-10-22 21:00:00,86,12,NA,NA
Arturo Soria,3,2017-10-22 22:00:00,50,30,NA,NA
Arturo Soria,3,2017-10-22 23:00:00,25,51,NA,NA
Arturo Soria,3,2017-10-23 00:00:00,13,60,NA,NA
Arturo Soria,3,2017-10-23 01:00:00,9,54,NA,NA
Arturo Soria,3,2017-10-23 02:00:00,9,51,NA,NA
Arturo Soria,3,2017-10-23 03:00:00,10,48,NA,NA
Arturo Soria,3,2017-10-23 04:00:00,12,45,NA,NA
Arturo Soria,3,2017-10-23 05:00:00,25,33,NA,NA
Arturo Soria,3,2017-10-23 06:00:00,51,16,NA,NA
Arturo Soria,3,2017-10-23 07:00:00,62,6,NA,NA
Arturo Soria,3,2017-10-23 08:00:00,58,10,NA,NA
Arturo Soria,3,2017-10-23 09:00:00,41,24,NA,NA
Arturo Soria,3,2017-10-23 10:00:00,35,33,NA,NA
Arturo Soria,3,2017-10-23 11:00:00,53,30,NA,NA
Arturo Soria,3,2017-10-23 12:00:00,49,40,NA,NA
Arturo Soria,3,2017-10-23 13:00:00,41,56,NA,NA
Arturo Soria,3,2017-10-23 14:00:00,48,54,NA,NA
Arturo Soria,3,2017-10-23 15:00:00,32,67,NA,NA
Arturo Soria,3,2017-10-23 16:00:00,42,56,NA,NA
Arturo Soria,3,2017-10-23 17:00:00,69,33,NA,NA
Arturo Soria,3,2017-10-23 18:00:00,121,6,NA,NA
Arturo Soria,3,2017-10-23 19:00:00,173,7,NA,NA
Arturo Soria,3,2017-10-23 20:00:00,166,5,NA,NA
Arturo Soria,3,2017-10-23 21:00:00,121,7,NA,NA
Arturo Soria,3,2017-10-23 22:00:00,89,9,NA,NA
Arturo Soria,3,2017-10-23 23:00:00,31,35,NA,NA
Arturo Soria,3,2017-10-24 00:00:00,20,44,NA,NA
Arturo Soria,3,2017-10-24 01:00:00,15,47,NA,NA
Arturo Soria,3,2017-10-24 02:00:00,15,44,NA,NA
Arturo Soria,3,2017-10-24 03:00:00,23,36,NA,NA
Arturo Soria,3,2017-10-24 04:00:00,29,31,NA,NA
Arturo Soria,3,2017-10-24 05:00:00,30,30,NA,NA
Arturo Soria,3,2017-10-24 06:00:00,61,9,NA,NA
Arturo Soria,3,2017-10-24 07:00:00,74,5,NA,NA
Arturo Soria,3,2017-10-24 08:00:00,65,9,NA,NA
Arturo Soria,3,2017-10-24 09:00:00,54,18,NA,NA
Arturo Soria,3,2017-10-24 10:00:00,36,34,NA,NA
Arturo Soria,3,2017-10-24 11:00:00,41,41,NA,NA
Arturo Soria,3,2017-10-24 12:00:00,43,51,NA,NA
Arturo Soria,3,2017-10-24 13:00:00,31,65,NA,NA
Arturo Soria,3,2017-10-24 14:00:00,32,64,NA,NA
Arturo Soria,3,2017-10-24 15:00:00,49,46,NA,NA
Arturo Soria,3,2017-10-24 16:00:00,58,41,NA,NA
Arturo Soria,3,2017-10-24 17:00:00,76,22,NA,NA
Arturo Soria,3,2017-10-24 18:00:00,109,7,NA,NA
Arturo Soria,3,2017-10-24 19:00:00,173,9,NA,NA
Arturo Soria,3,2017-10-24 20:00:00,178,7,NA,NA
Arturo Soria,3,2017-10-24 21:00:00,154,6,NA,NA
Arturo Soria,3,2017-10-24 22:00:00,129,5,NA,NA
Arturo Soria,3,2017-10-24 23:00:00,82,8,NA,NA
Arturo Soria,3,2017-10-25 00:00:00,28,36,NA,NA
Arturo Soria,3,2017-10-25 01:00:00,17,42,NA,NA
Arturo Soria,3,2017-10-25 02:00:00,17,38,NA,NA
Arturo Soria,3,2017-10-25 03:00:00,17,38,NA,NA
Arturo Soria,3,2017-10-25 04:00:00,14,39,NA,NA
Arturo Soria,3,2017-10-25 05:00:00,22,33,NA,NA
Arturo Soria,3,2017-10-25 06:00:00,46,13,NA,NA
Arturo Soria,3,2017-10-25 07:00:00,61,7,NA,NA
Arturo Soria,3,2017-10-25 08:00:00,59,14,NA,NA
Arturo Soria,3,2017-10-25 09:00:00,51,18,NA,NA
Arturo Soria,3,2017-10-25 10:00:00,59,19,NA,NA
Arturo Soria,3,2017-10-25 11:00:00,67,25,NA,NA
Arturo Soria,3,2017-10-25 12:00:00,41,53,NA,NA
Arturo Soria,3,2017-10-25 13:00:00,37,61,NA,NA
Arturo Soria,3,2017-10-25 14:00:00,47,52,NA,NA
Arturo Soria,3,2017-10-25 15:00:00,55,47,NA,NA
Arturo Soria,3,2017-10-25 16:00:00,56,52,NA,NA
Arturo Soria,3,2017-10-25 17:00:00,90,19,NA,NA
Arturo Soria,3,2017-10-25 18:00:00,140,5,NA,NA
Arturo Soria,3,2017-10-25 19:00:00,210,6,NA,NA
Arturo Soria,3,2017-10-25 20:00:00,212,6,NA,NA
Arturo Soria,3,2017-10-25 21:00:00,134,5,NA,NA
Arturo Soria,3,2017-10-25 22:00:00,102,5,NA,NA
Arturo Soria,3,2017-10-25 23:00:00,71,11,NA,NA
Arturo Soria,3,2017-10-26 00:00:00,52,22,NA,NA
Arturo Soria,3,2017-10-26 01:00:00,30,32,NA,NA
Arturo Soria,3,2017-10-26 02:00:00,24,45,NA,NA
Arturo Soria,3,2017-10-26 03:00:00,21,36,NA,NA
Arturo Soria,3,2017-10-26 04:00:00,24,34,NA,NA
Arturo Soria,3,2017-10-26 05:00:00,31,27,NA,NA
Arturo Soria,3,2017-10-26 06:00:00,57,9,NA,NA
Arturo Soria,3,2017-10-26 07:00:00,66,6,NA,NA
Arturo Soria,3,2017-10-26 08:00:00,67,7,NA,NA
Arturo Soria,3,2017-10-26 09:00:00,51,16,NA,NA
Arturo Soria,3,2017-10-26 10:00:00,39,25,NA,NA
Arturo Soria,3,2017-10-26 11:00:00,56,27,NA,NA
Arturo Soria,3,2017-10-26 12:00:00,65,34,NA,NA
Arturo Soria,3,2017-10-26 13:00:00,68,40,NA,NA
Arturo Soria,3,2017-10-26 14:00:00,69,50,NA,NA
Arturo Soria,3,2017-10-26 15:00:00,78,50,NA,NA
Arturo Soria,3,2017-10-26 16:00:00,94,34,NA,NA
Arturo Soria,3,2017-10-26 17:00:00,110,13,NA,NA
Arturo Soria,3,2017-10-26 18:00:00,142,5,NA,NA
Arturo Soria,3,2017-10-26 19:00:00,230,5,NA,NA
Arturo Soria,3,2017-10-26 20:00:00,229,5,NA,NA
Arturo Soria,3,2017-10-26 21:00:00,163,5,NA,NA
Arturo Soria,3,2017-10-26 22:00:00,133,4,NA,NA
Arturo Soria,3,2017-10-26 23:00:00,86,9,NA,NA
Arturo Soria,3,2017-10-27 00:00:00,39,36,NA,NA
Arturo Soria,3,2017-10-27 01:00:00,23,47,NA,NA
Arturo Soria,3,2017-10-27 02:00:00,21,48,NA,NA
Arturo Soria,3,2017-10-27 03:00:00,20,47,NA,NA
Arturo Soria,3,2017-10-27 04:00:00,23,47,NA,NA
Arturo Soria,3,2017-10-27 05:00:00,55,23,NA,NA
Arturo Soria,3,2017-10-27 06:00:00,65,14,NA,NA
Arturo Soria,3,2017-10-27 07:00:00,86,4,NA,NA
Arturo Soria,3,2017-10-27 08:00:00,93,5,NA,NA
Arturo Soria,3,2017-10-27 09:00:00,87,7,NA,NA
Arturo Soria,3,2017-10-27 10:00:00,67,14,NA,NA
Arturo Soria,3,2017-10-27 11:00:00,45,30,NA,NA
Arturo Soria,3,2017-10-27 12:00:00,44,34,NA,NA
Arturo Soria,3,2017-10-27 13:00:00,25,46,NA,NA
Arturo Soria,3,2017-10-27 14:00:00,18,52,NA,NA
Arturo Soria,3,2017-10-27 15:00:00,20,52,NA,NA
Arturo Soria,3,2017-10-27 16:00:00,19,53,NA,NA
Arturo Soria,3,2017-10-27 17:00:00,39,52,NA,NA
Arturo Soria,3,2017-10-27 18:00:00,30,47,NA,NA
Arturo Soria,3,2017-10-27 19:00:00,28,48,NA,NA
Arturo Soria,3,2017-10-27 20:00:00,24,51,NA,NA
Arturo Soria,3,2017-10-27 21:00:00,28,44,NA,NA
Arturo Soria,3,2017-10-27 22:00:00,19,59,NA,NA
Arturo Soria,3,2017-10-27 23:00:00,31,49,NA,NA
Arturo Soria,3,2017-10-28 00:00:00,31,42,NA,NA
Arturo Soria,3,2017-10-28 01:00:00,27,44,NA,NA
Arturo Soria,3,2017-10-28 02:00:00,17,47,NA,NA
Arturo Soria,3,2017-10-28 03:00:00,15,46,NA,NA
Arturo Soria,3,2017-10-28 04:00:00,21,40,NA,NA
Arturo Soria,3,2017-10-28 05:00:00,26,35,NA,NA
Arturo Soria,3,2017-10-28 06:00:00,36,28,NA,NA
Arturo Soria,3,2017-10-28 07:00:00,45,21,NA,NA
Arturo Soria,3,2017-10-28 08:00:00,46,22,NA,NA
Arturo Soria,3,2017-10-28 09:00:00,27,40,NA,NA
Arturo Soria,3,2017-10-28 10:00:00,23,47,NA,NA
Arturo Soria,3,2017-10-28 11:00:00,22,54,NA,NA
Arturo Soria,3,2017-10-28 12:00:00,23,58,NA,NA
Arturo Soria,3,2017-10-28 13:00:00,17,67,NA,NA
Arturo Soria,3,2017-10-28 14:00:00,10,80,NA,NA
Arturo Soria,3,2017-10-28 15:00:00,7,85,NA,NA
Arturo Soria,3,2017-10-28 16:00:00,12,81,NA,NA
Arturo Soria,3,2017-10-28 17:00:00,20,74,NA,NA
Arturo Soria,3,2017-10-28 18:00:00,62,33,NA,NA
Arturo Soria,3,2017-10-28 19:00:00,91,10,NA,NA
Arturo Soria,3,2017-10-28 20:00:00,99,6,NA,NA
Arturo Soria,3,2017-10-28 21:00:00,46,41,NA,NA
Arturo Soria,3,2017-10-28 22:00:00,32,50,NA,NA
Arturo Soria,3,2017-10-28 23:00:00,33,50,NA,NA
Arturo Soria,3,2017-10-29 00:00:00,34,47,NA,NA
Arturo Soria,3,2017-10-29 02:00:00,11,67,NA,NA
Arturo Soria,3,2017-10-29 03:00:00,11,66,NA,NA
Arturo Soria,3,2017-10-29 04:00:00,11,62,NA,NA
Arturo Soria,3,2017-10-29 05:00:00,11,61,NA,NA
Arturo Soria,3,2017-10-29 06:00:00,18,51,NA,NA
Arturo Soria,3,2017-10-29 07:00:00,23,43,NA,NA
Arturo Soria,3,2017-10-29 08:00:00,23,43,NA,NA
Arturo Soria,3,2017-10-29 09:00:00,20,50,NA,NA
Arturo Soria,3,2017-10-29 10:00:00,19,60,NA,NA
Arturo Soria,3,2017-10-29 11:00:00,21,62,NA,NA
Arturo Soria,3,2017-10-29 12:00:00,21,68,NA,NA
Arturo Soria,3,2017-10-29 13:00:00,22,70,NA,NA
Arturo Soria,3,2017-10-29 14:00:00,21,74,NA,NA
Arturo Soria,3,2017-10-29 15:00:00,14,81,NA,NA
Arturo Soria,3,2017-10-29 16:00:00,17,76,NA,NA
Arturo Soria,3,2017-10-29 17:00:00,18,71,NA,NA
Arturo Soria,3,2017-10-29 18:00:00,45,44,NA,NA
Arturo Soria,3,2017-10-29 19:00:00,67,24,NA,NA
Arturo Soria,3,2017-10-29 20:00:00,77,19,NA,NA
Arturo Soria,3,2017-10-29 21:00:00,58,26,NA,NA
Arturo Soria,3,2017-10-29 22:00:00,52,26,NA,NA
Arturo Soria,3,2017-10-29 23:00:00,22,48,NA,NA
Arturo Soria,3,2017-10-30 00:00:00,12,52,NA,NA
Arturo Soria,3,2017-10-30 01:00:00,11,54,NA,NA
Arturo Soria,3,2017-10-30 02:00:00,8,56,NA,NA
Arturo Soria,3,2017-10-30 03:00:00,9,53,NA,NA
Arturo Soria,3,2017-10-30 04:00:00,11,50,NA,NA
Arturo Soria,3,2017-10-30 05:00:00,13,46,NA,NA
Arturo Soria,3,2017-10-30 06:00:00,24,36,NA,NA
Arturo Soria,3,2017-10-30 07:00:00,50,15,NA,NA
Arturo Soria,3,2017-10-30 08:00:00,63,9,NA,NA
Arturo Soria,3,2017-10-30 09:00:00,44,24,NA,NA
Arturo Soria,3,2017-10-30 10:00:00,25,41,NA,NA
Arturo Soria,3,2017-10-30 11:00:00,19,49,NA,NA
Arturo Soria,3,2017-10-30 12:00:00,20,55,NA,NA
Arturo Soria,3,2017-10-30 13:00:00,13,64,NA,NA
Arturo Soria,3,2017-10-30 14:00:00,13,65,NA,NA
Arturo Soria,3,2017-10-30 15:00:00,14,66,NA,NA
Arturo Soria,3,2017-10-30 16:00:00,19,61,NA,NA
Arturo Soria,3,2017-10-30 17:00:00,29,51,NA,NA
Arturo Soria,3,2017-10-30 18:00:00,70,18,NA,NA
Arturo Soria,3,2017-10-30 19:00:00,130,5,NA,NA
Arturo Soria,3,2017-10-30 20:00:00,87,10,NA,NA
Arturo Soria,3,2017-10-30 21:00:00,57,19,NA,NA
Arturo Soria,3,2017-10-30 22:00:00,40,32,NA,NA
Arturo Soria,3,2017-10-30 23:00:00,22,46,NA,NA
Arturo Soria,3,2017-10-31 00:00:00,16,50,NA,NA
Arturo Soria,3,2017-10-31 01:00:00,10,58,NA,NA
Arturo Soria,3,2017-10-31 02:00:00,6,65,NA,NA
Arturo Soria,3,2017-10-31 03:00:00,6,68,NA,NA
Arturo Soria,3,2017-10-31 04:00:00,6,70,NA,NA
Arturo Soria,3,2017-10-31 05:00:00,12,62,NA,NA
Arturo Soria,3,2017-10-31 06:00:00,20,48,NA,NA
Arturo Soria,3,2017-10-31 07:00:00,47,30,NA,NA
Arturo Soria,3,2017-10-31 08:00:00,56,16,NA,NA
Arturo Soria,3,2017-10-31 09:00:00,53,16,NA,NA
Arturo Soria,3,2017-10-31 10:00:00,44,25,NA,NA
Arturo Soria,3,2017-10-31 11:00:00,34,34,NA,NA
Arturo Soria,3,2017-10-31 12:00:00,25,52,NA,NA
Arturo Soria,3,2017-10-31 13:00:00,28,60,NA,NA
Arturo Soria,3,2017-10-31 14:00:00,23,67,NA,NA
Arturo Soria,3,2017-10-31 15:00:00,24,70,NA,NA
Arturo Soria,3,2017-10-31 16:00:00,30,65,NA,NA
Arturo Soria,3,2017-10-31 17:00:00,38,57,NA,NA
Arturo Soria,3,2017-10-31 18:00:00,87,14,NA,NA
Arturo Soria,3,2017-10-31 19:00:00,112,5,NA,NA
Arturo Soria,3,2017-10-31 20:00:00,124,5,NA,NA
Arturo Soria,3,2017-10-31 21:00:00,118,5,NA,NA
Arturo Soria,3,2017-10-31 22:00:00,102,5,NA,NA
Arturo Soria,3,2017-10-31 23:00:00,70,14,NA,NA
Arturo Soria,3,2017-11-01 00:00:00,34,37,NA,NA
Arturo Soria,3,2017-11-01 01:00:00,41,25,NA,NA
Arturo Soria,3,2017-11-01 02:00:00,56,9,NA,NA
Arturo Soria,3,2017-11-01 03:00:00,56,8,NA,NA
Arturo Soria,3,2017-11-01 04:00:00,50,10,NA,NA
Arturo Soria,3,2017-11-01 05:00:00,40,14,NA,NA
Arturo Soria,3,2017-11-01 06:00:00,32,20,NA,NA
Arturo Soria,3,2017-11-01 07:00:00,42,12,NA,NA
Arturo Soria,3,2017-11-01 08:00:00,45,10,NA,NA
Arturo Soria,3,2017-11-01 09:00:00,31,21,NA,NA
Arturo Soria,3,2017-11-01 10:00:00,34,22,NA,NA
Arturo Soria,3,2017-11-01 11:00:00,41,26,NA,NA
Arturo Soria,3,2017-11-01 12:00:00,20,55,NA,NA
Arturo Soria,3,2017-11-01 13:00:00,22,60,NA,NA
Arturo Soria,3,2017-11-01 14:00:00,18,70,NA,NA
Arturo Soria,3,2017-11-01 15:00:00,15,81,NA,NA
Arturo Soria,3,2017-11-01 16:00:00,16,77,NA,NA
Arturo Soria,3,2017-11-01 17:00:00,27,66,NA,NA
Arturo Soria,3,2017-11-01 18:00:00,60,34,NA,NA
Arturo Soria,3,2017-11-01 19:00:00,79,19,NA,NA
Arturo Soria,3,2017-11-01 20:00:00,66,29,NA,NA
Arturo Soria,3,2017-11-01 21:00:00,83,13,NA,NA
Arturo Soria,3,2017-11-01 22:00:00,90,5,NA,NA
Arturo Soria,3,2017-11-01 23:00:00,79,8,NA,NA
Arturo Soria,3,2017-11-02 00:00:00,61,14,NA,NA
Arturo Soria,3,2017-11-02 01:00:00,59,10,NA,NA
Arturo Soria,3,2017-11-02 02:00:00,51,12,NA,NA
Arturo Soria,3,2017-11-02 03:00:00,28,28,NA,NA
Arturo Soria,3,2017-11-02 04:00:00,17,35,NA,NA
Arturo Soria,3,2017-11-02 05:00:00,20,33,NA,NA
Arturo Soria,3,2017-11-02 06:00:00,36,20,NA,NA
Arturo Soria,3,2017-11-02 07:00:00,61,6,NA,NA
Arturo Soria,3,2017-11-02 08:00:00,74,5,NA,NA
Arturo Soria,3,2017-11-02 09:00:00,70,8,NA,NA
Arturo Soria,3,2017-11-02 10:00:00,63,13,NA,NA
Arturo Soria,3,2017-11-02 11:00:00,52,22,NA,NA
Arturo Soria,3,2017-11-02 12:00:00,46,36,NA,NA
Arturo Soria,3,2017-11-02 13:00:00,30,57,NA,NA
Arturo Soria,3,2017-11-02 14:00:00,30,66,NA,NA
Arturo Soria,3,2017-11-02 15:00:00,30,70,NA,NA
Arturo Soria,3,2017-11-02 16:00:00,48,55,NA,NA
Arturo Soria,3,2017-11-02 17:00:00,61,43,NA,NA
Arturo Soria,3,2017-11-02 18:00:00,85,20,NA,NA
Arturo Soria,3,2017-11-02 19:00:00,104,5,NA,NA
Arturo Soria,3,2017-11-02 20:00:00,110,5,NA,NA
Arturo Soria,3,2017-11-02 21:00:00,108,4,NA,NA
Arturo Soria,3,2017-11-02 22:00:00,105,4,NA,NA
Arturo Soria,3,2017-11-02 23:00:00,91,4,NA,NA
Arturo Soria,3,2017-11-03 00:00:00,67,6,NA,NA
Arturo Soria,3,2017-11-03 01:00:00,57,6,NA,NA
Arturo Soria,3,2017-11-03 02:00:00,62,5,NA,NA
Arturo Soria,3,2017-11-03 03:00:00,64,4,NA,NA
Arturo Soria,3,2017-11-03 04:00:00,50,18,NA,NA
Arturo Soria,3,2017-11-03 05:00:00,34,32,NA,NA
Arturo Soria,3,2017-11-03 06:00:00,33,28,NA,NA
Arturo Soria,3,2017-11-03 07:00:00,55,9,NA,NA
Arturo Soria,3,2017-11-03 08:00:00,61,8,NA,NA
Arturo Soria,3,2017-11-03 09:00:00,55,12,NA,NA
Arturo Soria,3,2017-11-03 10:00:00,61,12,NA,NA
Arturo Soria,3,2017-11-03 11:00:00,51,29,NA,NA
Arturo Soria,3,2017-11-03 12:00:00,40,43,NA,NA
Arturo Soria,3,2017-11-03 13:00:00,31,58,NA,NA
Arturo Soria,3,2017-11-03 14:00:00,30,63,NA,NA
Arturo Soria,3,2017-11-03 15:00:00,36,59,NA,NA
Arturo Soria,3,2017-11-03 16:00:00,38,55,NA,NA
Arturo Soria,3,2017-11-03 17:00:00,51,42,NA,NA
Arturo Soria,3,2017-11-03 18:00:00,60,31,NA,NA
Arturo Soria,3,2017-11-03 19:00:00,81,13,NA,NA
Arturo Soria,3,2017-11-03 20:00:00,76,14,NA,NA
Arturo Soria,3,2017-11-03 21:00:00,93,4,NA,NA
Arturo Soria,3,2017-11-03 22:00:00,80,8,NA,NA
Arturo Soria,3,2017-11-03 23:00:00,71,9,NA,NA
Arturo Soria,3,2017-11-04 00:00:00,70,7,NA,NA
Arturo Soria,3,2017-11-04 01:00:00,58,11,NA,NA
Arturo Soria,3,2017-11-04 02:00:00,40,23,NA,NA
Arturo Soria,3,2017-11-04 03:00:00,24,35,NA,NA
Arturo Soria,3,2017-11-04 04:00:00,27,31,NA,NA
Arturo Soria,3,2017-11-04 05:00:00,25,29,NA,NA
Arturo Soria,3,2017-11-04 06:00:00,23,30,NA,NA
Arturo Soria,3,2017-11-04 07:00:00,35,21,NA,NA
Arturo Soria,3,2017-11-04 08:00:00,51,13,NA,NA
Arturo Soria,3,2017-11-04 09:00:00,39,26,NA,NA
Arturo Soria,3,2017-11-04 10:00:00,40,25,NA,NA
Arturo Soria,3,2017-11-04 11:00:00,46,29,NA,NA
Arturo Soria,3,2017-11-04 12:00:00,45,42,NA,NA
Arturo Soria,3,2017-11-04 13:00:00,32,57,NA,NA
Arturo Soria,3,2017-11-04 14:00:00,26,64,NA,NA
Arturo Soria,3,2017-11-04 15:00:00,22,69,NA,NA
